Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3XEFXZlZ8ikSat9G42IIwe,Black Boy Joy,Black Boy Joy,Daz Rinko,8/25/2017,131873,9,TRUE,,2018-05-27T21:13:44Z,,Daz Rinko,0.724,0.529,1,-11.624,1,0.179,0.364,0.000986,0.339,0.354,107.786,4
spotify:track:7AVtIBStymSgbUeUZjHsUT,Sprite,Sprite,soupandreas,9/25/2017,209280,0,FALSE,,2018-05-27T19:36:03Z,future bass,Monstercat,0.88,0.788,7,-5.784,0,0.0989,0.0365,0.883,0.0566,0.528,125.022,4
spotify:track:02Th48jDsJPNjnMw15LzhZ,We Had It All - Indiginis Remix,We Had It All (Indiginis Remix),The M Machine;Indiginis,6/9/2017,247329,4,FALSE,,2018-05-27T01:51:17Z,future bass,Mad Zoo,0.709,0.661,9,-6.965,0,0.0505,0.0185,0.000265,0.0773,0.563,100.028,4
spotify:track:0vZAk6rKALopZl91wD5c50,Sunset Lover - Slow Hours Remix,Sunset Lover Remixes,Petit Biscuit;Slow Hours,8/4/2017,267692,27,FALSE,,2018-05-27T01:49:26Z,future bass,Petit Biscuit Music,0.265,0.473,11,-6.305,0,0.0411,0.0139,0.234,0.0707,0.0746,90.523,4
spotify:track:79KRfvy3vduOTUx3vU03Es,Breathe,"TheSoundYouNeed, Vol. 3",TREGS,11/10/2017,216000,0,FALSE,,2018-05-22T22:34:49Z,future bass,TheSoundYouNeed,0.877,0.548,5,-5.249,1,0.0862,0.161,0.101,0.0698,0.287,120.028,4
spotify:track:6tBAC6uxLw3PVh9mx8Wcm8,Skyline,"TheSoundYouNeed, Vol. 3",FKJ,11/10/2017,249847,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.685,0.42,7,-9.836,0,0.0526,0.614,0.0489,0.0902,0.294,148.106,4
spotify:track:1Vc37osfXtxWfn4jroE7ge,Fever,"TheSoundYouNeed, Vol. 3",Brasstracks,11/10/2017,239397,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.693,0.56,1,-6.117,0,0.0564,0.175,0.866,0.0387,0.722,92.038,4
spotify:track:5pTUy1JPInt7FMvRLQio0J,Someone That You Love - Pastel Remix,"TheSoundYouNeed, Vol. 3",Jarreau Vandal;Pastel,11/10/2017,187572,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.801,0.548,6,-5.739,0,0.39,0.244,0,0.0597,0.457,104.961,4
spotify:track:3v4y16Tmz37EqquJZ655sF,Down,"TheSoundYouNeed, Vol. 3",Farr,11/10/2017,173730,0,FALSE,,2018-05-22T22:34:49Z,"big beat,downtempo",TheSoundYouNeed,0.506,0.538,8,-6.84,1,0.0864,0.395,0.00000235,0.212,0.332,96.067,4
spotify:track:4Sf7G0Iq4sbn9F3OIw5UVc,Blowback,"TheSoundYouNeed, Vol. 3",Galimatias,11/10/2017,243949,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.744,0.436,2,-10.761,0,0.0583,0.15,0,0.282,0.318,103.307,4
spotify:track:6cRFISfLeLqkw1xYSwa77m,Sprinkles,"TheSoundYouNeed, Vol. 3",Jengi,11/10/2017,224000,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.519,0.706,8,-5.885,1,0.0455,0.0113,0.519,0.177,0.331,89.971,4
spotify:track:4DeaXKmxrHqb7k9jgTaMNG,Resonate,"TheSoundYouNeed, Vol. 3",Slow Valley,11/10/2017,263850,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.747,0.614,1,-9.242,1,0.0642,0.056,0.757,0.113,0.528,130.997,4
spotify:track:2zDv3sizzdz0gl8UnEh1ia,Focus,"TheSoundYouNeed, Vol. 3",Jey Vazz;Paige,11/10/2017,221132,0,FALSE,,2018-05-22T22:34:49Z,future bass,TheSoundYouNeed,0.719,0.574,1,-7.319,0,0.497,0.236,0.000234,0.193,0.31,159.983,4
spotify:track:0XQJLrmr4OUTGeEL1Eqi4N,Heater,"TheSoundYouNeed, Vol. 3",Flume,11/10/2017,245268,0,FALSE,,2018-05-22T22:34:49Z,future bass,TheSoundYouNeed,0.553,0.653,9,-8.775,0,0.163,0.138,0.000401,0.403,0.559,95.894,4
spotify:track:3lbreJ013vyIC5J1fqNdRE,Komorebi,"TheSoundYouNeed, Vol. 3",The Loyalist,11/10/2017,201830,0,FALSE,,2018-05-22T22:34:49Z,"lo-fi beats,lo-fi hip hop,lo-fi",TheSoundYouNeed,0.48,0.827,1,-6.236,1,0.411,0.193,0.000365,0.379,0.24,139.914,4
spotify:track:1T9mBa3jGQPlb8UQzYP7GP,Show Me,"TheSoundYouNeed, Vol. 3",Akacia;Alex Lustig,11/10/2017,195921,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.599,0.347,5,-9.973,0,0.267,0.831,0.0401,0.102,0.243,98.08,4
spotify:track:1oNmmHuOUqoQ8OQhyzcGLw,Fantasies,"TheSoundYouNeed, Vol. 3",Valntn;Lexxi Saal,11/10/2017,194681,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.711,0.45,9,-8.609,0,0.278,0.497,0,0.124,0.129,107.031,4
spotify:track:5lwnwGKitRuxI8yJFgmHrx,Touch,"TheSoundYouNeed, Vol. 3",Grand Pavilion,11/10/2017,214741,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.588,0.524,7,-10.203,0,0.0514,0.224,0.0000434,0.174,0.351,136.04,4
spotify:track:3aSYrh2h9k06lwSelyS8Mz,Powerless,"TheSoundYouNeed, Vol. 3",NtrlTaste,11/10/2017,174600,0,FALSE,,2018-05-22T22:34:49Z,"contemporary r&b,future bass",TheSoundYouNeed,0.656,0.864,5,-4.327,0,0.356,0.0611,0.0307,0.339,0.802,110.065,4
spotify:track:5Zx16TIzs8qkeWfsIhhOj7,Daydream,"TheSoundYouNeed, Vol. 3",Medasin;Joba,11/10/2017,200838,0,FALSE,,2018-05-22T22:34:49Z,future bass,TheSoundYouNeed,0.473,0.678,3,-8.779,1,0.058,0.422,0.0607,0.144,0.293,115.861,5
spotify:track:3SwPwVl1M9knQgxDNAVj0z,Departure,"TheSoundYouNeed, Vol. 3",Strngr;Wade,11/10/2017,184413,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.538,0.553,6,-8.797,0,0.104,0.119,0.0000261,0.0534,0.472,178.066,4
spotify:track:3wtNOt7USPo8uSlX0uvooC,Alright,"TheSoundYouNeed, Vol. 3",Roseau,11/10/2017,238883,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.35,0.297,5,-9.499,1,0.0469,0.723,0.00784,0.104,0.117,99.442,4
spotify:track:3aasncflrmtM2o6EswgD85,Snow Fire,"TheSoundYouNeed, Vol. 3",AllttA,11/10/2017,263546,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.686,0.735,6,-6.662,0,0.0701,0.0144,0.00119,0.255,0.388,100.51,3
spotify:track:0w0FNLyUHEdUKIwAeO0RbC,Manawa,"TheSoundYouNeed, Vol. 3",Kamandi,11/10/2017,209230,0,FALSE,,2018-05-22T22:34:49Z,witch house,TheSoundYouNeed,0.79,0.624,6,-8.623,1,0.215,0.0189,0.851,0.0965,0.423,117.059,4
spotify:track:0aNEyC3m7AE8HoodM3rkv6,Miss You - Cabu Remix,"TheSoundYouNeed, Vol. 3",Young Franco,11/10/2017,206078,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.687,0.478,5,-4.269,1,0.0951,0.011,0.000299,0.0692,0.46,95.014,4
spotify:track:1yW0lWIMvWQg7yRNSAO1LP,We Did It!,"TheSoundYouNeed, Vol. 3",The Kount,11/10/2017,157837,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.873,0.559,9,-7.363,0,0.234,0.0318,0.677,0.171,0.658,111.03,4
spotify:track:3lu8KFSsKQZhGsr7UUY9wy,Love Like This,"TheSoundYouNeed, Vol. 3",Indian Summer;Lastlings,11/10/2017,253051,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.533,0.686,9,-4.003,0,0.0633,0.0775,0.00051,0.0479,0.516,100.074,4
spotify:track:16TkeQC4UkniFxn0xG0UI6,Home Cooked,"TheSoundYouNeed, Vol. 3",Hurley Mower,11/10/2017,195736,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.727,0.456,5,-10.577,0,0.0919,0.663,0.0376,0.0878,0.294,111.016,4
spotify:track:2cjDSRhFSXbCfBnxa0hQOM,Cardinal,"TheSoundYouNeed, Vol. 3",Herzeloyde,11/10/2017,176195,0,FALSE,,2018-05-22T22:34:49Z,glitch,TheSoundYouNeed,0.856,0.906,7,-4.423,1,0.244,0.565,0.0000225,0.117,0.88,125.916,4
spotify:track:34WMx70XrZiqYzloUN6ZHY,Liquid Courage,"TheSoundYouNeed, Vol. 3",Akouo,11/10/2017,200733,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.803,0.553,11,-8.644,0,0.0647,0.339,0.0133,0.243,0.495,109.988,4
spotify:track:5imqF3kX6Ez1MjjWYZ3nGT,Waiting For You,"TheSoundYouNeed, Vol. 3",Verzache;Swell,11/10/2017,230000,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.53,0.271,6,-13.965,1,0.274,0.512,0.228,0.0942,0.334,167.938,4
spotify:track:1588eDe5Xe24j3n7Hygjhp,Faux,"TheSoundYouNeed, Vol. 3",DEVOTED,11/10/2017,274666,0,FALSE,,2018-05-22T22:34:49Z,,TheSoundYouNeed,0.737,0.705,9,-4.339,0,0.0626,0.343,0.917,0.104,0.0399,133.979,4
spotify:track:4IbwnEmPZKwSowxmii77Ve,Smile in the Mirror,Smile in the Mirror,Kan-G;Iese,1/12/2018,183157,0,FALSE,,2018-05-14T20:41:54Z,,Rooftops Horizon,0.589,0.509,3,-7.711,1,0.184,0.801,0.0000014,0.0614,0.263,151.933,4
spotify:track:0CEiQMCg46v66JQMNS3yAI,Jawbreaker (Emmavie Remix),Jawbreaker (Emmavie Remix),"Myke Bogan;Emmavie;The Last Artful, Dodgr;Neill Von Tally",6/21/2017,222608,0,FALSE,,2018-05-14T20:36:59Z,"uk r&b,neo soul",EYRST,0.563,0.43,8,-8.05,0,0.0599,0.0933,0.000343,0.279,0.315,103.482,3
spotify:track:6w9zex3lLDwzmvu12LDpJw,Whatever You Want,People Can't Stop Chillin,Sports,10/21/2016,188173,0,FALSE,,2018-05-14T20:21:03Z,,Sports,0.728,0.38,2,-11.025,1,0.0946,0.383,0.000279,0.364,0.5,168.604,4
spotify:track:5iLGpmTaQ956cMDenJhBOJ,Cant Tell,Ethereal Lover,Yuni Wa,2015,180097,0,FALSE,,2018-05-14T20:11:31Z,"vaporwave,city pop,plunderphonics",Music Kickup Records,0.751,0.724,10,-4.835,0,0.46,0.0155,0.177,0.203,0.72,128.226,4
spotify:track:6gTmqsujk01eaoFFizA1mU,Floating By - Mndsgn Remix,Floating By (Mndsgn Remix),Washed Out;Mndsgn,11/13/2017,237226,4,FALSE,,2018-05-14T20:09:01Z,"chillwave,dream pop",Arts & Crafts Productions Inc.,0.628,0.592,6,-6.184,0,0.0445,0.331,0.00428,0.088,0.59,99.101,4
spotify:track:0nKvSEAxTM0CeWllXv0Ay8,Counterfeit,Counterfeit,Spree Wilson,3/2/2016,216052,25,FALSE,,2018-05-14T20:04:40Z,,Roxie.,0.925,0.381,6,-13.354,0,0.055,0.403,0,0.113,0.876,114.062,4
spotify:track:5LoBsMFF6hmzlH5gwOvppw,Untitled (Funk #2),Portrait in Two,McClenney,1/13/2017,165554,24,FALSE,,2018-05-14T18:27:54Z,alternative r&b,McClenney Music,0.921,0.374,6,-9.451,1,0.0652,0.00846,0.837,0.371,0.769,113.003,4
spotify:track:7D3KO9gj0szuA7rXZL8jjk,Soulful,Playtime,L'Indécis,2/28/2018,220689,0,FALSE,,2018-05-14T18:24:09Z,"lo-fi beats,jazz beats,lo-fi,lo-fi hip hop,jazz rap",Chillhop Records,0.53,0.338,4,-10.691,0,0.11,0.473,0.876,0.124,0.111,173.737,4
spotify:track:1Al2pz938zyGNlTkQIMwta,Sugar,Sugar,Freddie Joachim;K Le Maestro,11/3/2017,217934,28,FALSE,,2018-05-14T18:22:59Z,"jazz rap,nu jazz,jazz beats,lo-fi beats",723249 Records DK,0.666,0.534,8,-6.421,0,0.0453,0.000315,0.596,0.225,0.452,88.097,4
spotify:track:0SOg0VldvpnbaPZfS4ZXgJ,Getaway,Getaway,Shibo,2/13/2018,136363,16,FALSE,,2018-05-14T18:21:56Z,,Majestic Casual Records,0.717,0.584,9,-5.793,0,0.0603,0.798,0.677,0.198,0.662,88.034,4
spotify:track:6xLZF78UWr3S6hkWaCaIcV,Color Her Sunshine,Do What You Love,Ta-ku,6/21/2013,165014,0,FALSE,,2018-05-14T18:21:17Z,,Jakarta,0.426,0.466,11,-6.943,1,0.0879,0.515,0.511,0.328,0.0669,87.021,4
spotify:track:5S5erw8eUgXnY8s8zYIDrf,No Question ft. Pomrad,Nobody Has To Know,Onra,2/16/2018,141143,16,FALSE,,2018-05-06T14:49:07Z,trip hop,All City Dublin,0.522,0.783,5,-7.378,0,0.62,0.0165,0.0000148,0.21,0.688,94.593,4
spotify:track:52Hq1nvCDDZ17dhgGWLnCI,Intro,KOD,J. Cole,4/20/2018,107160,46,FALSE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.513,0.28,8,-16.708,0,0.0441,0.811,0.0000748,0.087,0.545,111.456,3
spotify:track:7yotKA30dwTKNEGomV9ZsI,KOD,KOD,J. Cole,4/20/2018,191436,62,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,4
spotify:track:0bhnUFDQFCEHCBlsQfHnj5,Photograph,KOD,J. Cole,4/20/2018,218953,57,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.691,0.487,1,-6.416,1,0.268,0.0299,0,0.0868,0.358,104.98,3
spotify:track:3rFF7kSm5qBOOPs6ljFgPp,The Cut Off (feat. kiLL edward),KOD,J. Cole;kiLL edward,4/20/2018,237295,56,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.734,0.543,1,-7.979,1,0.4,0.186,0,0.372,0.336,78.168,4
spotify:track:2UciqgwVDwro0fev3MFbxJ,ATM,KOD,J. Cole,4/20/2018,216726,60,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.772,0.498,8,-7.661,1,0.649,0.115,0,0.0898,0.351,81.817,4
spotify:track:1AT4xjNarTswd0UZ5FlmKF,Motiv8,KOD,J. Cole,4/20/2018,133921,58,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,4
spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,Kevin’s Heart,KOD,J. Cole,4/20/2018,200309,70,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.475,116.079,4
spotify:track:5sWbwccBcyHsg5LEKWGZo9,BRACKETS,KOD,J. Cole,4/20/2018,315771,55,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.678,0.567,10,-9.148,0,0.261,0.188,0.00000167,0.164,0.658,84.039,4
spotify:track:0Px86mRlxdB3YqpK6KXWlr,Once an Addict - Interlude,KOD,J. Cole,4/20/2018,197821,55,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.623,0.473,8,-8.336,1,0.461,0.626,0,0.119,0.138,84.066,4
spotify:track:6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),KOD,J. Cole;kiLL edward,4/20/2018,257646,55,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.715,0.652,6,-7.909,0,0.396,0.101,0,0.11,0.498,109.28,5
spotify:track:5Lgqu1th1KqlG97OF2gWGe,Window Pain - Outro,KOD,J. Cole,4/20/2018,286729,56,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.719,0.626,8,-9.351,1,0.397,0.0607,0,0.0728,0.179,75.032,4
spotify:track:7EulRO07ZgchxqKUHb8Pvc,1985 - Intro to “The Fall Off”,KOD,J. Cole,4/20/2018,190176,61,TRUE,,2018-05-04T21:22:59Z,rap,J. Cole P&D,0.679,0.648,2,-5.892,1,0.445,0.145,0,0.182,0.635,94.378,4
spotify:track:74tlSPQJ5QgVovIRroEEW0,Intro (A86),Encore,DJ Snake,8/5/2016,83400,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.368,0.385,9,-7.854,0,0.0311,0.752,0,0.145,0.127,98.634,4
spotify:track:4OZEu0Vwq0RB2LAq14v99n,Middle,Encore,DJ Snake;Bipolar Sunshine,8/5/2016,220573,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,4
spotify:track:1X9eTN7bp1WLfl7L3EQaeP,Sahara,Encore,DJ Snake;Skrillex,8/5/2016,258346,0,FALSE,,2018-05-03T13:55:18Z,"dubstep,edm,electro,electronic",Universal Music Group,0.584,0.931,9,-1.283,0,0.0323,0.000674,0.327,0.0792,0.0922,102.993,4
spotify:track:6TRcSjbfmCyvjpgZeIoDS5,Sober,Encore,DJ Snake;JRY,8/5/2016,206666,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.533,0.928,0,-3.489,0,0.243,0.0481,0,0.103,0.355,125.92,4
spotify:track:53X1w4MPCIicXDQV4EH6sB,Pigalle,Encore,DJ Snake;Moksi,8/5/2016,263106,0,FALSE,,2018-05-03T13:55:18Z,"bass house,future house,g-house",Universal Music Group,0.623,0.875,11,-4.961,0,0.0528,0.000237,0.00176,0.1,0.119,135.071,4
spotify:track:7exWL20TLQog1BKzDoDGs5,Talk,Encore,DJ Snake;George Maple,8/5/2016,237960,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.519,0.808,7,-4.509,1,0.0979,0.00931,0,0.124,0.246,118.103,4
spotify:track:1w8A8ehMlAAa7f3SzRyTOh,Ocho Cinco,Encore,DJ Snake;Yellow Claw,8/5/2016,222000,0,TRUE,,2018-05-03T13:55:18Z,"edm,edm trap",Universal Music Group,0.544,0.943,1,-2.118,1,0.169,0.00215,0.0882,0.0742,0.42,150.083,4
spotify:track:67qS6XOsbatv8FTb07idXn,The Half,Encore,DJ Snake;Jeremih;Young Thug;Swizz Beatz,8/5/2016,217373,0,TRUE,,2018-05-03T13:55:18Z,"rap,melodic rap,trap",Universal Music Group,0.707,0.692,11,-3.378,1,0.138,0.0109,0,0.698,0.432,169.978,4
spotify:track:0jgq52RtfExkXD7sQrBseL,Oh Me Oh My,Encore,DJ Snake;Travis Scott;Migos;GASHI,8/5/2016,256320,0,TRUE,,2018-05-03T13:55:18Z,"rap,trap",Universal Music Group,0.688,0.644,4,-4.195,0,0.0598,0.0253,0,0.154,0.0396,119.95,4
spotify:track:22IN6whacXDgzKr2UFe255,Propaganda,Encore,DJ Snake,8/5/2016,249600,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.663,0.931,1,-4.031,1,0.0892,0.00219,0.65,0.667,0.25,150.037,4
spotify:track:0ZoG6FGU2NpSWHWYKwJabN,4 Life,Encore,DJ Snake;GASHI,8/5/2016,213240,0,TRUE,,2018-05-03T13:55:18Z,,Universal Music Group,0.482,0.594,6,-6.009,0,0.0456,0.537,0.0000107,0.0967,0.17,129.902,4
spotify:track:7jDc927BbR9KqLCaNtSCrZ,Future Pt 2,Encore,DJ Snake;Bipolar Sunshine,8/5/2016,222413,0,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.794,0.636,4,-7.021,0,0.0436,0.0568,0.0000736,0.17,0.466,115.999,4
spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,Encore,DJ Snake;Justin Bieber,8/5/2016,205946,4,FALSE,,2018-05-03T13:55:18Z,,Universal Music Group,0.476,0.718,8,-5.309,1,0.0576,0.0784,0.0000102,0.122,0.142,199.864,4
spotify:track:2Cpkxl94ijKgxt3Weisfz0,Here Comes The Night,Encore,DJ Snake;Mr Hudson,8/5/2016,286880,0,TRUE,,2018-05-03T13:55:18Z,,Universal Music Group,0.472,0.774,10,-3.855,0,0.053,0.176,0.00000481,0.117,0.232,159.784,4
spotify:track:5cfIibuUGxlrdXcNaWmAnQ,Get Along (feat. Anderson .Paak & Blu),Sunrain,Elements of Music;Anderson .Paak;Blu,4/25/2015,263628,52,FALSE,,2018-05-02T19:33:58Z,"jazz rap,underground hip hop",Black Mannequins LLC,0.586,0.724,0,-6.102,1,0.265,0.567,0.00000798,0.105,0.504,85.08,4
spotify:track:0G6yM23uMqvjGX31KMV7ie,Four Eighteen,Material,Cid Rim;Dorian Concept;The Clonious,10/20/2017,207000,0,FALSE,,2018-05-02T19:14:18Z,,LuckyMe,0.558,0.398,1,-11.221,1,0.0337,0.109,0.88,0.21,0.185,129.927,4
spotify:track:5HE2u1IOizZwM4kWMF5Jpb,Sunset,Sunset,Coubo,1/16/2017,213361,11,FALSE,,2018-04-27T12:18:19Z,,"MelodySoul, LLC",0.742,0.576,9,-4.526,0,0.226,0.044,0.845,0.0996,0.357,179.905,4
spotify:track:20R3IW4MbuDHWEsAQeLlDs,Slide,Slide,Zikomo,10/26/2017,202768,18,FALSE,,2018-04-27T12:17:57Z,,Zikomo Music LLC,0.916,0.277,3,-12.569,0,0.391,0.837,0.947,0.106,0.534,108.726,4
spotify:track:1YdcvHqn54sPtt6OeA0VkV,ˈhapē,(You),Smeyeul.,2/13/2017,72594,0,FALSE,,2018-04-27T12:14:09Z,"lo-fi beats,lo-fi,lo-fi hip hop",648265 Records DK,0.589,0.189,9,-11.928,0,0.192,0.712,0.898,0.108,0.56,155.975,3
spotify:track:6MdsMUihzXs34YqYjXy01a,Say You Love Me,Nice To Meet You,Seeb;Skylar Grey,4/20/2018,182741,40,FALSE,,2018-04-23T13:59:02Z,,Universal Music AS,0.611,0.796,10,-3.434,0,0.0335,0.0846,0,0.0907,0.396,102.017,4
spotify:track:3u5rrU7fepDMrCjdoUI1de,Don't Know Why,Nice To Meet You,Seeb;Jay Sean,4/20/2018,190519,28,FALSE,,2018-04-23T13:59:02Z,,Universal Music AS,0.763,0.838,9,-3.982,1,0.143,0.315,0,0.112,0.587,102.026,4
spotify:track:1Cwlg2NB6wkNDLjmNpQl9l,Nice To Meet You,Nice To Meet You,Seeb;Goodito Frito,4/20/2018,182137,29,FALSE,,2018-04-23T13:59:02Z,,Universal Music AS,0.353,0.771,7,-4.079,1,0.244,0.0869,0,0.211,0.17,173.816,4
spotify:track:73WJ6rYbtFi0Z2T4hPS1iN,Drink About,Nice To Meet You,Seeb;Dagny,4/20/2018,182265,46,TRUE,,2018-04-23T13:59:02Z,norwegian pop,Universal Music AS,0.629,0.745,6,-2.936,1,0.0649,0.147,0,0.257,0.496,99.995,4
spotify:track:631u4Pq6ZbNDWkHbhwon77,The High,Nice To Meet You,Seeb;11 LIT3S,4/20/2018,203685,24,FALSE,,2018-04-23T13:59:02Z,,Universal Music AS,0.353,0.815,0,-3.603,1,0.0561,0.00163,0,0.134,0.25,123.148,4
spotify:track:16PYMFaCFpjKKF4BCt6f8g,Listen,Nice To Meet You,Seeb;Iselin,4/20/2018,183989,24,FALSE,,2018-04-23T13:59:02Z,"future bass,edm",Universal Music AS,0.313,0.776,11,-4.329,0,0.0684,0.172,0.00000264,0.119,0.314,73.887,4
spotify:track:2jKIO4j0Ymp3YStGkOmxCe,Found,Found,Oshi,12/1/2017,198260,11,FALSE,,2018-04-18T12:39:14Z,future bass,Art Club International,0.58,0.651,8,-8.006,1,0.0423,0.0525,0.883,0.167,0.363,138.131,4
spotify:track:471b0curc8bnxZAGU8P0wh,Time Piece,Part I,Exmag,11/3/2017,209376,0,FALSE,,2018-04-18T12:33:18Z,funk rock,Majestic Casual Records,0.645,0.504,0,-6.289,1,0.0459,0.127,0.659,0.101,0.247,85.142,4
spotify:track:78NQeNO3rRRITQPKLIUQBW,Fantastic,Skin Companion EP II,Flume;Dave Glass Animals,2/17/2017,244357,0,TRUE,,2018-04-18T12:29:22Z,future bass,Transgressive,0.576,0.856,2,-4.486,0,0.144,0.179,0,0.155,0.554,90.014,4
spotify:track:6UQ1UVVv8y3YOHQVZWVHed,The Future - Anomalie Remix,The Future (Remixes),San Holo;James Vincent McMorrow;Anomalie,10/13/2017,186174,18,FALSE,,2018-04-18T12:26:26Z,"future bass,edm,melodic bass,nu jazz,jazz fusion",Columbia,0.549,0.573,2,-7.409,0,0.267,0.667,0.0000457,0.112,0.498,111.121,3
spotify:track:12cZUiexVRUXtBqqhn3qoj,Wavey,Left Is Right,TroyBoi,8/25/2017,260370,19,FALSE,,2018-04-15T03:43:21Z,edm trap,T Dot Music / Sunset Entertainment Group,0.543,0.924,8,-4.724,0,0.135,0.485,0.215,0.404,0.513,161.989,4
spotify:track:2rmBNkKW6himLwvGWy3TDA,Switch Gears,Switch Gears,cln;Pseudo,8/18/2017,191750,0,FALSE,,2018-04-15T03:40:23Z,,Cln,0.789,0.51,6,-9.341,1,0.148,0.612,0.0000124,0.101,0.227,114.931,4
spotify:track:00I4OBqSSI1GSZAs8erIfn,Stainless Steel,Stainless Steel,Deffie;Blanda;Kaelin Ellis,9/8/2017,245028,11,FALSE,,2018-04-15T03:36:26Z,"glitch,experimental jazz",HELIO Records,0.592,0.568,1,-9.227,0,0.553,0.424,0.000954,0.201,0.143,151.339,4
spotify:track:4KRkanYEoxAEBY5HDtYGU6,The Little Things (feat. Angela McCluskey) - Kasbo Remix,Brighter Future (Deluxe Version),Big Gigantic;Kasbo;Angela McCluskey,8/30/2017,183893,0,FALSE,,2018-04-15T03:34:34Z,future bass,Big Gigantic,0.49,0.58,10,-5.677,1,0.0427,0.215,0.00000225,0.0954,0.207,85.133,4
spotify:track:33q2xOC1P2NRbMgLgu0vyl,Jazz Bandicoot,"Feel Trip, Vol. 2",akryl,12/19/2016,147740,0,FALSE,,2018-04-15T03:32:14Z,,Night Owl Collective,0.63,0.78,6,-5.963,0,0.0918,0.0639,0.391,0.132,0.576,78.016,4
spotify:track:4zGcRBSMYIKQpq8Bcsl0uQ,Always Somethin,Always Somethin,Kill Them With Colour,7/20/2017,267676,38,FALSE,,2018-04-12T14:08:08Z,"latin house,tribal house,afro house",Warner/Chappel Music Canada,0.727,0.751,4,-7.467,0,0.0497,0.107,0.00591,0.134,0.337,112.958,4
spotify:track:1BH5f9RHwlcLR6h3fG9z4M,Sleeping Ute,Shields,Grizzly Bear,9/17/2012,275317,0,FALSE,,2018-04-12T00:38:07Z,"indie,baroque pop,indie rock",Warp Records,0.334,0.652,6,-6.268,0,0.0359,0.151,0.00442,0.0906,0.26,104.59,3
spotify:track:6kjIYPpW002JVf14ImZxtR,Speak In Rounds,Shields,Grizzly Bear,9/17/2012,264838,0,FALSE,,2018-04-12T00:38:07Z,"indie,baroque pop,indie rock",Warp Records,0.543,0.878,0,-7.724,1,0.0425,0.128,0.0267,0.119,0.56,97.495,4
